Gujarat,AHMEDABAD,BAVLA,KOCHARIYA,644,644,0
Gujarat,AHMEDABAD,BAVLA,LAGDANA,139,139,0
Gujarat,AHMEDABAD,BAVLA,MEMAR,336,336,0
Gujarat,AHMEDABAD,BAVLA,MENI,454,454,0
Gujarat,AHMEDABAD,BAVLA,METAL,469,469,0
Gujarat,AHMEDABAD,BAVLA,MITHAPUR,274,274,0
Gujarat,AHMEDABAD,BAVLA,NANODARA,941,941,0
Gujarat,AHMEDABAD,BAVLA,RAJODA,611,611,0
Gujarat,AHMEDABAD,BAVLA,RANESAR,295,295,0
Gujarat,AHMEDABAD,BAVLA,RASAM,274,274,0
Gujarat,AHMEDABAD,BAVLA,ROHIKA,661,661,0
Gujarat,AHMEDABAD,BAVLA,RUPAL,325,325,0
Gujarat,AHMEDABAD,BAVLA,SAKODARA,384,384,0
Gujarat,AHMEDABAD,BAVLA,SALJADA,260,260,0
Gujarat,AHMEDABAD,BAVLA,SANKOD,619,619,0
Gujarat,AHMEDABAD,BAVLA,SARALA,92,92,0
Gujarat,AHMEDABAD,BAVLA,SHIYAL,485,485,0
Gujarat,AHMEDABAD,BAVLA,VASNA DHEDHAL,494,494,0
Gujarat,AHMEDABAD,BAVLA,VASNA NANODARA,78,78,0
Gujarat,AHMEDABAD,BAVLA,ZEKDA,233,233,0
Gujarat,AHMEDABAD,DASKROI,ASLALI,468,468,0
Gujarat,AHMEDABAD,DASKROI,BADODARA,476,476,0
Gujarat,AHMEDABAD,DASKROI,BAKROL BUJRANG,134,134,0
Gujarat,AHMEDABAD,DASKROI,BAREJDI,222,222,0
Gujarat,AHMEDABAD,DASKROI,BHARKUNDA,381,381,0
Gujarat,AHMEDABAD,DASKROI,BHAT,1040,1040,0
Gujarat,AHMEDABAD,DHOLKA,AMBETHI,175,175,0
Gujarat,AHMEDABAD,DHOLKA,ANANDPURA,118,118,0
Gujarat,AHMEDABAD,DHOLKA,ANDHARI,116,116,0
Gujarat,AHMEDABAD,DHOLKA,ARNEJ,244,244,0
Gujarat,AHMEDABAD,DHOLKA,BADARKHA,1868,1868,0
Gujarat,AHMEDABAD,DHOLKA,BEGVA,232,232,0
Gujarat,AHMEDABAD,DHOLKA,BHETAWADA,770,770,0
Gujarat,AHMEDABAD,DHOLKA,BHOLAD,425,425,0
Gujarat,AHMEDABAD,DHOLKA,BHUMLI,373,373,0
Gujarat,AHMEDABAD,DHOLKA,BHURKHI,125,125,0
Gujarat,AHMEDABAD,DHOLKA,CHALODA,2507,2507,0
Gujarat,AHMEDABAD,DHOLKA,CHANDISAR,964,964,0
Gujarat,AHMEDABAD,DHOLKA,DADUSAR,384,384,0
Gujarat,AHMEDABAD,DHOLKA,DHOLI,254,254,0
Gujarat,AHMEDABAD,DHOLKA,GANESAR,138,138,0
Gujarat,AHMEDABAD,DHOLKA,GANOL,312,312,0
Gujarat,AHMEDABAD,DHOLKA,GIRAND,356,356,0
