689.0383055430374
KAZIMPUR,385
KHURD KHERA,252
KITHARA,208
KOTAKHAS,154
LEHTOI,299
MAIMARI,247
MALIKPURAA,222
MUJAFFARA,193
NAGAULA,340
ORHA,246
PADKI,136
PALA MAJRA KASTARI VAISHYA,147
PAUHINA,260
PILAUNA,209
PIPLAUTH GOKULPUR,200
POKHAR GARHI,91
POTHI,241
RAFIPUR SIYA,190
RAIPUR,0
RAMGARH PANJOOPUR,268
RAMPUR,293
RATHGAWAN,97
SALAIMPUR,158
SAMASTPURKOTA,103
SATHA,432
SIKANDRAPUR CHERAT,47
SIKANDRAPUR KOTA,242
SIKARNA,249
SIYA KHAS,86
SONGRA,365
SOORAJPUR,147
SUMERPUR,75
SUNANA,167
TODAR PUR,67
BHONAI,175
LALPUR,163
RAKRANA,134
RAMNAGAR,106
DAUDGARHI,74
MALAHPUR,186
PAHARGARHI,92
SHERPUR,57
SIDHAULI,160
BARHAIPURA,0
DHURRA TODARPUR,85
KALYAN NAGAR,30
BURIYA MAJRA KASER,0
RAMPUR,0
BHURA KISHAN GARHI,20
CHOUGANPUR,84
KHANGARHI,66
RUSTAMPUR AILAM,50
UKARANA,73
DANTAU,70
HASAN GARH,136
KUAGAON,100
MUMREJA,59
NAGALA MADHO,70
PEEPALI,153
BAHADURPUR,13
KANCHIURAULI,110
RAMPUR,0
SUPRAWARI,170
TEJPUR,399
TULAPUR,408
ARAIL UPARHAR,0
BAGBANA,224
BARAMAR,11
BASWAR,276
BHANDRA UMAR GANJ,326
BYOHARA,298
CHAK GARIBDAS,114
CHAK IMAM ALI,4
CHAK PUREMIYAN KHURD,411
CHAK RANA TIWARI,96
CHAMPATPUR,144
CHHARIBANA,312
DADARI TALUKA NAINI DADARI,143
DANDI,176
DANDUPUR,0
DEORI  (TALUKA NIBI),343
DEWRAKH UPARHAR,0
DHANUHA,5
HARIHAR PUR,0
LAWAINKHURD,0
LAWAYAN KALAN UPARHAR,0
MADAUKA UPARHAR,374
