Uttar Pradesh,AGRA,BAH,CHANGOLI,504,0,504
Uttar Pradesh,AGRA,BAH,CHOUSINGI,715,431,284
Uttar Pradesh,AGRA,BAH,DERAK,90,83,7
Uttar Pradesh,AGRA,BAH,DODAPURA,306,0,306
Uttar Pradesh,AGRA,BAH,EMANPURA,383,0,383
Uttar Pradesh,AGRA,BAH,GONSILI,367,306,61
Uttar Pradesh,AGRA,BAH,GOPAL PURA,657,0,657
Uttar Pradesh,AGRA,BAH,GUNGAWALI,239,218,21
Uttar Pradesh,AGRA,BAH,HINGOT KHERA,531,0,531
Uttar Pradesh,AGRA,BAH,ITAILI,627,627,0
Uttar Pradesh,AGRA,BAH,JARAR,2507,0,2507
Uttar Pradesh,AGRA,BAH,KALINJAR,193,0,193
Uttar Pradesh,AGRA,BAH,KENJRA,407,258,149
Uttar Pradesh,AGRA,BAH,KUNWAR KHEDA,445,445,0
Uttar Pradesh,AGRA,BAH,KWAARI,331,71,260
Uttar Pradesh,AGRA,BAH,LAKHANPUR KHALSA,339,251,88
Uttar Pradesh,AGRA,FATEHABAD,MAHARAJPUR,222,220,2
Uttar Pradesh,AGRA,FATEHABAD,MAHRA CHAUDHRI,645,645,0
Uttar Pradesh,AGRA,FATEHABAD,MARAINA,355,16,339
Uttar Pradesh,AGRA,FATEHABAD,MEWALI KALAN,979,0,979
Uttar Pradesh,AGRA,FATEHABAD,MEWALI KHURD,899,77,822
Uttar Pradesh,AGRA,FATEHABAD,MITHPURA,414,84,330
Uttar Pradesh,AGRA,FATEHABAD,MOHAMMADPUR,332,332,0
Uttar Pradesh,AGRA,FATEHABAD,MURAWAL,345,6,339
Uttar Pradesh,AGRA,FATEHABAD,MUSEPURA,290,287,3
Uttar Pradesh,AGRA,FATEHABAD,MUTAWAI,253,242,11
Uttar Pradesh,AGRA,FATEHABAD,NAGAR,552,0,552
Uttar Pradesh,AGRA,FATEHABAD,NAGAR CHAND,454,3,451
Uttar Pradesh,AGRA,FATEHABAD,NAGARIYA,470,305,165
Uttar Pradesh,AGRA,FATEHABAD,NAGLA HAJI,628,187,441
Uttar Pradesh,AGRA,FATEHABAD,NAGLA MAWAI,243,1,242
Uttar Pradesh,AGRA,FATEHABAD,NIBOHRA,1279,4,1275
Uttar Pradesh,AGRA,FATEHABAD,NICHAKHERA,690,6,684
Uttar Pradesh,AGRA,FATEHABAD,PALIYA,263,72,191
Uttar Pradesh,AGRA,FATEHABAD,PAROLI SIKARWAR,430,27,403
Uttar Pradesh,AGRA,FATEHABAD,PENTI KHERA,957,29,928
Uttar Pradesh,AGRA,FATEHABAD,PRATAP PURA,356,0,356
Uttar Pradesh,AGRA,FATEHABAD,RAMGARH,439,439,0
Uttar Pradesh,AGRA,FATEHABAD,RAMPURA,512,497,15
Uttar Pradesh,AGRA,FATEHABAD,RAN PURA,304,4,300
Uttar Pradesh,AGRA,FATEHABAD,RASULPUR,525,29,496
Uttar Pradesh,AGRA,FATEHABAD,RIHAULI,384,0,384
Uttar Pradesh,AGRA,FATEHABAD,RUPPUR,411,411,0
Uttar Pradesh,AGRA,FATEHABAD,SALEMPUR GHANKAR,450,187,263
Uttar Pradesh,AGRA,FATEHABAD,SALEMPUR MURIA,290,45,245
Uttar Pradesh,AGRA,FATEHABAD,SANKURI KALAN,379,171,208
Uttar Pradesh,AGRA,FATEHABAD,SARANGPUR,329,112,217
Uttar Pradesh,AGRA,FATEHABAD,SHAHVED,215,0,215
Uttar Pradesh,AGRA,FATEHABAD,SIKRARA,460,454,6
Uttar Pradesh,AGRA,FATEHABAD,SWARA,322,8,314
Uttar Pradesh,AGRA,FATEHABAD,TARAULI GUJAR,251,251,0
Uttar Pradesh,AGRA,FATEHABAD,TIWAHA,318,307,11
Uttar Pradesh,AGRA,FATEHABAD,WAZIDPUR,1086,0,1086
Uttar Pradesh,AGRA,FATEHPUR SIKRI,ARHERA,204,60,144
Uttar Pradesh,AGRA,FATEHPUR SIKRI,AULENDA,1317,796,521
Uttar Pradesh,AGRA,FATEHPUR SIKRI,BADANPUR BARNABAI,371,76,295
Uttar Pradesh,AGRA,FATEHPUR SIKRI,BANPUR,214,109,105
Uttar Pradesh,AGRA,FATEHPUR SIKRI,BASERI KAZI,279,193,86
Uttar Pradesh,AGRA,FATEHPUR SIKRI,BHARHKOL,836,379,457
Uttar Pradesh,AGRA,FATEHPUR SIKRI,BHO PUR,355,64,291
Uttar Pradesh,AGRA,FATEHPUR SIKRI,CHAUMA SHAHPUR,344,29,315
Uttar Pradesh,AGRA,FATEHPUR SIKRI,CHURIYARI,482,90,392
Uttar Pradesh,AGRA,FATEHPUR SIKRI,DABAR,403,341,62
Uttar Pradesh,AGRA,FATEHPUR SIKRI,DAUDPUR,471,16,455
Uttar Pradesh,AGRA,FATEHPUR SIKRI,DAULTABAD,755,72,683
Uttar Pradesh,AGRA,FATEHPUR SIKRI,DEONARI,238,91,147
Uttar Pradesh,AGRA,FATEHPUR SIKRI,DEORENTHA,301,254,47
Uttar Pradesh,AGRA,FATEHPUR SIKRI,DIDHWAR,308,0,308
Uttar Pradesh,AGRA,FATEHPUR SIKRI,DOORA,587,1,586
Uttar Pradesh,AGRA,BAH,MAI,477,138,339
Uttar Pradesh,AGRA,BAH,MANGADPUR,506,306,200
Uttar Pradesh,AGRA,BAH,NARHOLI,767,0,767
Uttar Pradesh,AGRA,BAH,PARBATIPURA,746,0,746
Uttar Pradesh,AGRA,BAH,PHARAIRA,783,59,724
Uttar Pradesh,AGRA,BAH,PHARAIRI,688,286,402
Uttar Pradesh,AGRA,BAH,RAIPURA BHADORIYA,415,133,282
Uttar Pradesh,AGRA,BAH,RAJPURA,812,0,812
Uttar Pradesh,AGRA,BAH,RAMPUR CHANDRASAINI,876,654,222
Uttar Pradesh,AGRA,BAH,RUDMULI,245,104,141
Uttar Pradesh,AGRA,BAH,SANNPURA,299,116,183
Uttar Pradesh,AGRA,BAH,SIDHAOLI,626,70,556
Uttar Pradesh,AGRA,BAH,SIMRAHI,526,79,447
Uttar Pradesh,AGRA,BAH,SUNSAR,374,345,29
Uttar Pradesh,AGRA,BAH,TARSON,264,49,215
Uttar Pradesh,AGRA,BAH,VERI,594,552,42
Uttar Pradesh,AGRA,BAH,VIJOLI,474,474,0
